store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
6036187508484960615,60,13,91,0,0,0
4063990190321824104,0,0,0,60,9,51
6977601538313351528,60,12,87,0,0,0
3511697439746388335,60,12,79,0,0,4
1632058232001786225,60,9,68,0,0,0
2212417949779652977,60,12,85,0,0,0
2273729559629689205,60,12,86,0,0,0
5871763207427879284,60,21,80,0,0,0
1791874957752430968,60,10,88,0,0,0
5518521777882624375,0,2,26,60,17,113
4888845237373858166,60,23,56,0,0,9
148019985962430842,0,0,10,60,9,61
6883355917114831224,60,23,150,0,0,17
7270851084212859258,0,0,15,60,14,86
6926139965609734524,60,8,56,0,0,0
6443269148654596479,60,13,23,0,0,71
6084129894248182147,60,23,167,0,0,0
6744380546597122437,60,1,29,0,0,43
1847127385999438216,60,12,69,0,0,14
5645225760472527242,60,16,112,0,0,0
7306894114896605584,60,23,44,0,0,42
6495509303450857878,60,13,91,0,0,0
3750497338178007450,0,2,22,60,10,83
7551037326072803736,0,0,23,60,5,30
2399528086871175580,0,2,21,60,10,84
3370535882803737006,60,8,74,0,0,0
523049297143591344,60,9,36,0,0,31
1176400014944170417,0,0,4,60,10,74
4216596773682147758,0,0,12,60,12,72
139971215420649907,60,3,54,0,0,0
5893631803417653681,60,23,77,0,0,0
6237633587509522874,60,6,59,0,0,0
9194581729281831354,60,23,80,0,0,17
8008439339819626939,60,11,77,0,0,0
3617911577725071808,60,15,24,0,0,80
2647628535519736260,60,10,70,0,0,0
6703152196027019718,60,8,66,0,0,0
1795444311732318670,60,23,51,0,0,33
5770407949560410572,60,23,167,0,0,0
2264522711445172690,60,10,97,0,0,0
7523015134679757269,60,10,73,0,0,19
5415719367063794140,60,10,55,0,0,0
4010014845055234533,60,9,63,0,0,0
2576384357858177509,60,23,167,0,0,0
8721910084791300582,0,0,5,60,5,36
5268165722983264744,60,10,88,0,0,0
1445666023697248750,60,23,167,0,0,0
6091073335131599342,0,0,5,60,7,50
4382118344072425968,60,11,77,0,0,0
2665706625006203381,60,23,167,0,0,0
1862019665875235323,60,15,60,0,0,51
8115854958495461885,60,16,109,0,0,14
8169703894029693443,60,17,125,0,0,0
3381961500543939078,60,12,53,0,0,33
4573651495882519047,60,13,92,0,0,0
646862635677872649,60,12,110,0,5,15
4634120500252471816,60,6,47,0,0,36
3950766981666370055,60,6,42,0,0,0
5384723335742583304,0,6,6,60,17,85
7257064183173214729,60,17,125,0,0,0
3736020474948612623,60,23,167,0,0,0
1917356584065987091,60,6,75,0,0,0
2436266112128053781,60,23,70,0,0,0
3244101403082125847,60,10,73,0,0,0
6900045687895716377,0,1,6,60,12,90
2980908745974411802,60,23,77,0,0,0
3336450179788993054,60,15,58,0,0,46
8842153594493792797,60,12,85,0,0,0
5994542372023136803,60,9,90,0,0,0
7341021967639835178,60,8,15,0,0,76
8431618045860770348,60,23,167,0,0,0
3590421771691389490,0,10,10,60,13,65
5758909729888825914,60,17,130,0,0,0
7782135406639936057,60,11,53,0,0,23
7043788841503781442,60,14,93,0,0,0
1795155774386696777,0,0,0,60,9,69
6817629641585357385,60,9,9,0,0,53
1539561789446484556,60,9,9,0,0,53
5800411642800894540,60,23,98,0,0,69
4991158481221677652,60,12,89,0,0,0
2449874003478082136,0,0,33,60,7,37
6075036120882049627,60,11,88,0,0,0
770646681094189664,0,5,15,60,18,71
2054523845725516385,0,5,15,60,18,74
5577677760753594983,60,23,150,0,0,17
4555669240195084905,0,0,9,60,9,54
6156937914755150440,60,23,167,0,0,0
2832259099185214059,60,13,92,0,0,0
8877341605269140086,60,9,63,0,0,0
1251821812256109178,60,12,127,0,0,0
7455163321363493495,60,14,93,0,0,14
5545691191096111738,60,13,97,0,0,0
6037294868073280124,60,11,82,0,0,0
3626560366438412927,60,23,167,0,0,0
6316931525860881024,60,14,72,0,0,25
6110924444519690881,60,19,133,0,0,0
6841462244557550208,0,0,0,60,12,84
8909496802192683651,60,10,81,0,0,0
3180329078858674822,60,12,75,0,0,0
3938871236091900549,60,13,65,0,0,32
2336733004258800269,60,10,75,0,0,0
2863078903068127887,60,13,89,0,0,0
3021933666161488542,60,14,105,0,0,0
1075549594145813154,60,10,88,0,0,0
2162134002810778274,0,0,0,60,17,125
629686913283617444,60,19,131,0,0,0
8608480081722569382,60,17,125,0,0,0
755054941416551086,60,23,144,0,0,0
8937336970477990571,60,7,67,0,0,0
9160402043498853038,60,17,125,0,0,0
3906208856150471346,60,23,167,0,0,0
145417959116960440,60,10,13,0,0,36
8484956487942795957,0,0,0,60,12,84
4874945857081733817,60,4,47,0,0,0
7082918897161859771,0,0,0,60,9,68
4133723962860106431,60,16,118,0,0,0
5987316144980062920,0,0,12,60,12,72
7615352519986901703,60,23,167,0,0,0
4083038741367583435,60,19,139,0,0,0
6687453210798355145,60,11,28,0,0,53
7734678648069321417,60,23,167,0,0,0
1271183516059431631,60,10,70,0,0,0
2037503682779574991,60,12,100,0,0,0
7732478311106769616,60,6,45,0,0,0
3042465185631957721,60,8,81,0,0,0
1284074667250217696,60,23,167,0,0,0
7476799844454560478,60,17,43,0,0,72
1114354932698444516,0,0,15,60,15,90
7657482003169506021,60,8,44,0,0,29
5256638191399657,60,14,93,0,0,0
3117164697916240620,0,0,13,60,13,78
6144930269141398252,60,12,73,0,0,10
5660574577338512109,60,23,167,0,0,0
8399781196228653817,60,23,167,0,0,0
3943780095327138557,60,10,88,0,0,0
5822040121218888447,60,9,71,0,0,0
839144469176251138,60,15,97,0,0,12
4015053558965400322,60,23,167,0,0,0
8757969621077390082,60,8,45,0,0,21
5501223155082294021,0,4,23,60,7,60
699676279979012872,0,5,38,60,18,129
4336282380827325195,60,13,91,0,0,0
2395571416712508171,60,23,167,0,0,0
5118019971489657617,0,0,15,60,15,90
6882015169769206546,60,23,70,0,0,0
1497303415161254676,60,23,80,0,0,0
4474327339142902549,60,23,69,0,0,0
5172451955199898388,60,23,161,0,0,6
8853323512369050389,60,16,111,0,0,3
4764324408856179486,60,16,112,0,0,0
8016400947749581601,60,1,72,0,0,0
6980170365698569001,60,23,62,0,0,0
9066718723625546539,60,23,97,0,0,0
3311218721426240303,60,11,82,0,0,0
7184588537939096369,60,8,65,0,0,0
87946307455185718,60,23,132,0,0,35
5016480536639927094,60,8,44,0,0,29
3029381557932225338,60,10,86,0,0,0
611379576389432123,60,9,63,0,0,0
5603116514462626618,60,9,66,0,0,0
2037534754772153154,60,10,32,0,0,42
9007943496972268352,60,13,91,0,0,0
2504746737916638019,0,0,5,60,5,36
6258374692314248003,60,16,112,0,0,0
929509007430939469,60,23,167,0,0,0
1710758125525955410,60,12,84,0,0,0
2412601544214803287,0,2,2,60,3,39
3717758178659660637,60,14,96,0,0,11
3518582802684474209,60,8,43,0,0,23
7127707867146515296,60,10,83,0,0,0
794384167123874663,60,23,37,0,0,43
1334932026955461485,60,8,50,0,0,25
6408623225824179059,0,10,24,60,13,143
3248965879582094198,60,10,53,0,0,16
5676321144596788089,0,0,12,60,12,72
2857409994430083962,60,23,167,0,0,0
6815395792948949886,60,7,65,0,0,0
6017379139131798400,60,23,83,0,0,0
8285209256139944837,0,0,11,60,11,66
1531089387374539657,60,7,73,0,0,0
8367795568612438919,60,13,91,0,0,0
1583142703043015562,60,23,167,0,0,0
3236835803090613134,60,13,91,0,0,0
4882699837263508371,60,23,46,0,0,0
6603355836782015379,60,4,31,0,0,0
3988685870699672468,60,15,89,0,0,18
3623776707128685463,60,23,70,0,0,0
3016091460815975321,60,1,25,0,0,119
2183108214249321375,0,1,1,60,3,58
992865531087057827,60,19,133,0,0,0
3500295806327583654,60,10,73,0,0,0
8317560550989820837,0,0,0,60,17,125
9093484974442869673,0,0,5,60,9,84
3512323530800001964,60,8,64,0,0,0
2295215939664638893,60,23,167,0,0,0
5377438829284291498,60,23,164,0,0,3
1981417075071349681,60,8,67,0,0,0
7846919955898987440,60,23,131,0,0,36
9210561309681677236,60,13,91,0,0,0
2900773469893194680,60,23,167,0,0,0
2665386284567163836,60,23,99,0,0,68
4614446790152844220,60,23,152,0,0,0
7282330070473962428,60,9,66,0,0,0
4396629437199905727,60,14,58,0,0,39
3871342332526523326,60,16,115,0,0,0
8235587547369468863,0,2,26,60,17,113
1749387130864268227,60,23,86,0,0,0
4224877278859031488,60,23,167,0,0,0
900900615788393413,60,23,107,0,0,0
1949960134153139143,60,6,63,0,0,0
8566760320225637316,60,23,97,0,0,0
3658754908979590090,60,23,167,0,0,0
586828640680309708,60,17,119,0,0,0
7084257403488891852,60,23,167,0,0,0
1060179255899616212,60,17,121,0,0,0
7247771582657721297,60,6,42,0,0,0
4031771205466256346,60,19,133,0,0,0
11892938598446047,60,7,44,0,0,0
6388677115038790626,0,0,23,60,8,58
3668068827186394086,60,23,107,0,0,0
9078543330275062761,60,10,72,0,0,0
5891269432564446188,60,23,145,0,0,0
5789888770039313390,60,14,104,0,0,0
6555620262179075061,0,0,0,60,5,35
137875932477977592,60,15,105,0,0,0
2020606512385291257,60,23,86,0,0,0
6481474431779632118,60,10,85,0,0,0
4959384253419811835,0,2,2,60,3,39
8919790181899596798,60,23,162,0,0,5
6384244265547527170,60,12,66,0,0,17
6775281420504036359,60,23,93,0,0,4
1964438083180033038,60,7,65,0,0,0
3992939441897731087,60,17,122,0,0,0
2354823375850664976,60,11,80,0,0,0
2847150131781104655,60,17,125,0,0,0
3434958333920900114,60,23,167,0,0,0
4801458356437644307,60,10,88,0,0,0
1641423686195049498,60,15,32,0,0,72
2990324124305421338,60,16,108,0,0,3
473287249846531099,60,11,49,0,0,27
7068385513626956826,60,17,125,0,0,0
5531703737646248995,60,8,44,0,0,21
3390153829311738919,60,4,39,0,0,0
1571507038815188009,60,23,144,0,0,0
3656732254536234045,60,12,87,0,0,0
6233529908115371069,0,0,10,60,10,64
2523323892699886655,60,23,43,0,0,101
8516636064198554687,60,9,109,0,0,1
2372720923498181697,60,19,95,0,0,21
4170530660407931974,60,23,167,0,0,0
8285346587034743878,60,10,70,0,0,0
7198259379183744070,60,23,167,0,0,0
5140373796860720204,60,9,68,0,0,0
4049374947881120849,60,23,167,0,0,0
5431135480301384791,60,13,93,0,0,0
8735938063673783383,0,0,0,60,12,84
8273013462514594905,60,15,105,0,0,0
5484691070179963995,60,23,167,0,0,0
304199174738670686,60,13,91,0,0,0
3799758034606027869,60,10,72,0,0,0
7064121089833202783,60,14,95,0,0,12
6472421132249756772,60,23,167,0,0,0
6092293346759963750,60,8,67,0,0,0
9035541749101130853,0,5,34,60,18,75
8042276160439219301,60,13,91,0,0,0
4943731333998605421,60,15,108,0,0,0
2676030544963990640,60,10,73,0,0,0
8376127469783708785,60,23,85,0,0,0
6582175107859772530,60,12,84,0,0,0
3772029401365116020,60,17,125,0,0,0
1153407512324830339,60,6,81,0,0,0
745608695776670852,60,19,139,0,0,0
5044586070385128581,60,23,117,0,0,50
8328289346879190154,60,8,67,0,0,0
200167416351454357,60,14,103,0,0,0
7995696325445055634,60,15,105,0,0,0
2677028654231221409,60,23,86,0,0,0
5697155219085653154,60,13,97,0,0,0
2603208997901235365,60,18,83,0,0,0
8375624921648395429,60,11,85,0,0,0
4712816678000653478,60,23,142,0,0,24
119434102936925358,60,11,65,0,0,18
6563915682460464302,60,9,66,0,0,0
8423925185179022516,60,14,94,0,0,0
4871719146314069175,60,23,66,0,0,24
8947746420989097145,60,9,109,0,0,1
2873839205725435068,60,9,56,0,0,0
7242163402916558013,60,13,60,0,0,37
4144464302866527424,0,0,23,60,8,58
1241132482221307074,60,12,52,0,0,31
7247998166617158845,60,13,97,0,0,0
1851680741530432708,60,23,167,0,0,0
2389769017763591365,60,19,131,0,0,0
8471700099357897929,60,23,69,0,0,0
6416189393684985036,60,9,16,0,0,46
4132397262621013199,0,0,12,60,8,75
2524900539582739664,60,9,69,0,0,0
2330927849624990929,60,23,87,0,0,0
1773157969269683410,60,6,72,0,0,0
526648590245754064,60,22,159,0,0,0
2909929193738138832,60,11,51,0,0,25
7011309598443467990,60,23,167,0,0,0
8449389343375783129,60,9,73,0,0,0
5947350193831179486,60,15,136,0,0,0
5335873972013528291,60,14,98,0,0,0
3963341316904678629,60,12,95,0,0,0
3120847115210945766,60,9,63,0,0,0
7662767069265523942,60,12,60,0,0,0
2305481379384358128,60,7,76,0,0,0
525217215046186225,60,23,167,0,0,0
4098609761197159666,60,11,82,0,0,0
7801849455619405041,60,11,66,0,0,12
438787731138409718,60,14,101,0,0,0
4542050086006879478,60,4,39,0,0,0
3135622621845222645,60,17,103,0,0,22
3909888823169545461,60,23,167,0,0,0
7472187351151834359,60,10,22,0,0,71
6866841324359578873,0,0,11,60,11,82
4256510898731185404,60,8,61,0,0,0
1513367364863620349,60,10,78,0,0,0
3098577315179853054,60,23,150,0,0,0
6806274754953901313,60,9,69,0,0,0
6644781807465166082,60,23,167,0,0,0
7053935990304765189,60,17,125,0,0,0
6025618707296646412,60,23,167,0,0,0
2543361499493856526,60,9,66,0,0,0
5292178741615654165,60,23,87,0,0,0
8102723740528243988,60,16,112,0,0,0
5705225634147300631,60,20,138,0,0,0
7362792770515105047,60,10,89,0,0,0
7971969759979894039,0,0,12,60,12,75
5595203993341523222,60,17,125,0,0,0
3268106347023168797,60,11,110,0,0,0
898190373505725726,60,9,69,0,0,0
2732159944900277538,60,11,141,0,0,6
4369968060458956067,60,10,78,0,0,0
1339572131190142245,60,9,81,0,0,0
4270744069660276008,60,23,167,0,0,0
1314425497471251754,60,15,108,0,0,0
7121128704779777320,60,14,76,0,0,13
3476297652413330731,60,10,70,0,0,0
8920244446538364203,60,23,159,0,0,8
5272156405713106221,60,23,167,0,0,0
2709581171222246703,60,8,65,0,0,0
6535562726975501616,60,9,19,0,0,43
3700459163168535857,0,0,9,60,8,59
8947171767937824050,60,12,127,0,0,0
6935725210121631030,60,9,88,0,0,22
6073415468232865080,60,23,167,0,0,0
6393522539354715449,60,5,79,0,0,0
6074651821985068350,60,9,68,0,0,0
7381010239796901182,60,7,66,0,0,0
7747960932104992063,0,0,0,60,13,97
6236360699875554627,60,23,167,0,0,0
218417547706234182,60,15,111,0,0,0
6559923025656968521,0,0,23,60,9,56
7696023007394100553,60,11,56,0,0,22
4508359516931257675,60,17,125,0,0,0
7219400997093143883,60,10,75,0,0,0
2171894504703063375,60,15,95,0,0,0
1769441067774211407,60,8,62,0,0,27
2261418091905381714,60,7,47,0,0,0
5465159445404841296,0,0,6,60,11,84
6796829937421088084,60,9,92,0,0,0
5156723337138861397,60,10,48,0,0,24
4021748929229157719,60,7,50,0,0,0
534942062508143963,60,13,63,0,0,27
3545200491683575133,60,9,69,0,0,0
2141998158763226466,60,23,59,0,0,85
1834941129445504356,60,13,91,0,0,0
3304225457223660901,60,14,104,0,0,0
6537307614567953764,60,7,67,0,0,0
1422261089017263462,60,23,97,0,0,0
2495099166038717804,60,23,111,0,0,0
735039622634599792,60,14,65,0,0,39
7039312670835668333,60,14,59,0,0,39
5756024470287807856,60,3,71,0,0,0
8971475435584615792,60,23,85,0,0,0
8923094321062245747,60,17,125,0,0,0
4379354991255025015,60,17,122,0,0,0
1985512667940255096,60,5,78,0,0,0
7599966346464687477,60,23,78,0,0,0
7018906523182658936,60,10,75,0,0,0
8103233856093549955,0,0,11,60,11,71
4449997582152856966,60,12,86,0,0,0
6494136920668173702,60,14,58,0,0,49
5219144433857983878,60,23,167,0,0,0
7851019307349570952,60,9,70,0,0,0
1652496053659792779,60,23,167,0,0,0
7759812152723043723,60,16,87,0,0,27
3834020122381481362,60,10,70,0,0,0
7128876965633389968,60,14,98,0,0,0
683437316688541077,60,11,73,0,0,0
1434705480553657753,60,23,167,0,0,0
4480473492383921561,60,15,110,0,0,0
8240653391013868951,60,6,47,0,0,0
6974577199006152091,60,23,167,0,0,0
7977754422962025886,60,4,53,0,0,0
8223587116757284271,60,23,100,0,0,0
236849387439060411,60,23,70,0,0,0
1402815702703175099,60,16,76,0,0,39
7955298972803954109,60,7,54,0,0,0
438538086671316417,60,9,62,0,0,0
1306376180873819584,60,12,98,0,0,0
7368242242012280253,60,15,105,0,0,0
8338661786752218566,60,8,66,0,0,0
5763925766100678089,60,13,85,0,0,2
3246271487761249742,60,13,91,0,0,0
4161772017643582927,60,23,167,0,0,0
1030838843716892116,60,7,52,0,0,0
8465585309986747858,60,23,59,0,0,85
7232252472638076370,60,13,91,0,0,0
7555688063789725141,60,8,44,0,0,53
6648674815442941398,60,3,6,0,0,76
8484946599961228763,60,9,60,0,0,2
1487491909769491937,60,23,156,0,0,11
4440847914723243491,60,23,167,0,0,0
5437121622598350309,60,11,70,0,0,6
968932669103961581,60,23,167,0,0,0
1288021500272932342,60,23,87,0,0,0
1034949516386825720,60,23,86,0,0,0
2761265486878242296,60,14,105,0,0,0
3382712123998762489,60,23,167,0,0,0
1541962396435346942,60,13,97,0,0,0
8835187269741245949,60,2,37,0,0,10
6943365633943434750,60,7,56,0,0,0
4078118240687715841,0,0,12,60,12,72
1481966498820158979,60,13,92,0,0,0
6339005690288403970,60,14,96,0,0,11
3954666397636392451,60,23,167,0,0,0
3417906776067732997,60,16,91,0,0,27
5733393565264082443,60,12,86,0,0,0
801075896587023888,60,7,68,0,0,0
532194636927399453,60,8,43,0,0,54
9058354613267166746,60,8,8,0,0,59
2792359975015806496,60,23,167,0,0,0
3283492708296652331,60,11,65,0,0,0
4610282578228966959,60,11,77,0,0,0
3183196138242471476,60,19,131,0,0,0
350654073670694453,60,23,83,0,0,0
5456517361585976886,60,20,143,0,0,0
2158025242733475392,0,0,14,60,14,84
5428821353147070018,60,11,80,0,0,0
3330216651673007684,60,12,117,0,0,0
6561703302272808517,60,10,70,0,0,0
2237028398849750600,60,19,133,0,0,0
8710960478012831302,60,6,94,0,0,0
4700126197558507078,60,10,96,0,0,0
5975641100597786183,60,10,68,0,0,2
4858828967449392712,60,23,83,0,0,0
808037625051477580,60,8,92,0,0,0
1383578439551710799,60,17,117,0,0,8
5852272032944223823,60,16,112,0,0,0
8862127067265693265,60,12,86,0,0,0
3103238502848951891,60,15,113,0,0,0
7189634496735049301,60,9,110,0,0,0
3653070930601473626,60,23,134,0,0,33
1631016403623179868,60,6,59,0,0,0
7015690087265433180,60,23,167,0,0,0
3643511890753582687,60,8,44,0,0,53
5377417744428365406,60,9,31,0,0,31
4782374581141796448,60,8,42,0,0,29
7240879237517145696,60,9,73,0,0,0
7592159121925764709,60,15,108,0,0,0
8669874486790747751,0,0,0,60,12,84
5925934664347219565,60,13,94,0,0,0
8689137194204001904,60,17,119,0,0,0
6711428470739531382,60,10,13,0,0,36
3881638612601009783,60,23,165,0,0,1
8454008594402473594,60,23,144,0,0,0
7360226415815947907,60,8,61,0,0,0
5271540455785526918,0,0,0,60,12,84
8368770618718254725,60,13,91,0,0,0
5095749695224116872,60,11,83,0,0,0
3992506719555548811,60,19,136,0,0,0
785535519923107474,60,13,65,0,0,25
1953573185154578071,0,0,3,60,4,48
8932058732094518938,60,11,80,0,0,0
5541569550477620896,60,11,77,0,0,0
694296966060963490,60,10,70,0,0,0
8882003004422321830,60,14,101,0,0,0
3241093685355574956,60,23,167,0,0,0
2720338911902135987,60,23,94,0,0,0
4623585857923217075,60,23,167,0,0,0
5235367468932953781,60,5,55,0,0,0
3287000930616374966,60,12,84,0,0,0
5514718260553807542,0,0,0,60,10,72
3221083846528497339,60,1,144,0,0,0
773531898062993086,60,12,69,0,0,14
3683209280250377921,0,0,0,60,12,84
3203889419103631043,0,0,11,60,11,66
8605798579922859716,60,9,78,0,0,0
1466452499928807115,0,0,25,60,7,63
1579791269050644171,60,13,91,0,0,0
2861300810372708044,60,18,155,0,0,0
5001064396986709708,60,11,147,0,0,0
2638927457243297483,60,10,77,0,0,0
8155057726135006922,60,23,167,0,0,0
1388004554920457937,60,13,91,0,0,0
2958221658060682960,60,23,69,0,0,0
8511861906036094671,60,8,17,0,0,38
2103198299962504917,60,9,63,0,0,0
7429020984312919763,60,10,13,0,0,36
6507459363858511573,60,9,30,0,0,79
8029064428186859220,0,0,0,60,9,63
492727226607597272,60,14,98,0,0,0
2207505023643514586,60,23,100,0,0,0
7889421525994731224,0,0,0,60,12,84
1330667313767380700,60,13,91,0,0,0
5535002860074104537,60,12,89,0,0,0
7899806935694964441,60,12,84,0,0,6
8902299702965892833,60,23,167,0,0,0
190587005039343334,60,23,167,0,0,0
2300833048210306799,60,22,159,0,0,0
1372086511858317040,60,8,59,0,0,0
8383837387169593069,60,12,85,0,0,0
9116334660187911920,60,13,85,0,0,9
4012098059126830836,60,17,125,0,0,0
1031418415121069817,60,19,133,0,0,0
2071941973789996796,60,19,131,0,0,0
8755549089043216125,0,5,34,60,15,108
6730677738029971201,60,23,99,0,0,68
7109323348092090113,60,8,58,0,0,0
2712646733820819206,0,1,7,60,10,53
1428894501554222856,60,23,167,0,0,0
2873873834630969098,60,6,78,0,0,0
4071913031448196877,60,3,65,0,0,0
5195549454558263054,60,4,71,0,0,2
6518644849636144914,60,4,28,0,0,0
7706933035314476819,60,23,50,0,0,0
7211946969977976595,60,10,83,0,0,0
2144404441139574557,60,9,45,0,0,20
6447637897861396253,60,13,97,0,0,0
3081967528755590945,60,10,21,0,0,72
8213985849599162144,60,7,60,0,0,0
4141636340392982309,60,14,28,0,0,69
908673831821080360,60,11,86,0,0,0
8571850359955978025,60,7,73,0,0,0
7957379255119181612,0,10,24,60,13,143
16606301345740600,60,23,167,0,0,0
4114668335506093883,0,0,10,60,10,62
7898667015744190266,60,13,97,0,0,0
2962767323455977279,0,0,0,60,11,83
1670995487583926081,60,9,66,0,0,0
